0,0.00032
1,0.00032
2,0.00461
3,0.30874
4,0.39168
5,0.19814
6,0.01382
7,0.09677
8,0.11059
9,0.14746
10,0.18893
11,0.23501
12,0.23040
13,0.17050
14,0.22579
15,0.23040
