0,0.00032
1,0.54867
2,0.99994
3,0.68659
4,0.46541
5,0.20275
6,0.34099
7,0.32717
8,0.33178
9,0.27648
10,0.27648
11,0.29491
12,0.27648
13,0.39168
14,0.37325
15,0.32256
