0,0.00032
1,0.00032
2,0.00461
3,0.00461
4,0.13363
5,0.34099
6,0.33638
7,0.30413
8,0.27187
9,0.27648
10,0.22579
11,0.17971
12,0.18893
13,0.10138
14,0.11981
15,0.15206
